Report generated on: 09-09-2022 23:11:57
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"INTL.34-12-NCL-BKWH.A","            Non-hydroelectric renewables (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.002","0.005","0.006","0.006","0.007","0.007","0.008","0.005","0.01","0.02","0.03","0.04","0.03","0.03","0.051","0.046","0.057","0.052","0.057","0.062","0.045","0.045","0.045","0.045","0.045","NA"
"INTL.35-12-NCL-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.36-12-NCL-BKWH.A","                Solar, tide, wave, fuel cell (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.117-12-NCL-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.116-12-NCL-BKWH.A","                    Solar (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.37-12-NCL-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.002","0.005","0.006","0.006","0.007","0.007","0.008","0.005","0.01","0.02","0.03","0.04","0.03","0.03","0.051","0.046","0.057","0.052","0.057","0.062","0.045","0.045","0.045","0.045","0.045","NA"
"INTL.38-12-NCL-BKWH.A","                Biomass and waste (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.82-12-NCL-BKWH.A","        Hydroelectric pumped storage (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-2-NCL-BKWH.A","    Consumption (billion kWh)","1.23132","1.09368","0.85374","0.65565","0.81654","0.99975","0.9858","0.88629","1.05648","1.06671","1.02114","1.03602","1.03974","1.03974","1.13646","1.46475","1.31595","1.3485","1.40895","1.43778","1.45917","1.52892","1.54473","1.55217","1.48244640378549","1.6647","1.65354","1.70655","1.65726","1.70562","1.87488","1.99857","2.01717","2.21370597","2.6469846","2.55508758","2.74149027","2.96534","2.882945","2.940707","NA","NA"
"INTL.2-3-NCL-BKWH.A","    Imports (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-4-NCL-BKWH.A","    Exports (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-23-NCL-BKWH.A","    Net imports (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-7-NCL-MK.A","    Capacity (million kW)","0.367","0.371","0.367","0.367","0.367","0.367","0.391","0.25","0.275","0.253","0.253","0.253","0.253","0.253","0.253","0.278","0.294","0.294","0.293","0.325","0.329","0.33","0.33","0.33","0.374","0.384","0.39","0.401","0.451","0.501","0.5022","0.4992","0.5032","0.691575","0.684575","0.998575","1.000575","1.017375","1.020375","1.053375","1.071375","NA"
"INTL.27-7-NCL-MK.A","        Nuclear (million kW)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-7-NCL-MK.A","        Fossil fuels (million kW)","0.299","0.296","0.292","0.292","0.292","0.292","0.316","0.175","0.2","0.175","0.175","0.175","0.175","0.175","0.175","0.2","0.216","0.216","0.215","0.247","0.247","0.247","0.247","0.247","0.283","0.283","0.283","0.283","0.333","0.383","0.383","0.38","0.384","0.572","0.565","0.875","0.875","0.875","0.875","0.875","0.875","NA"
"INTL.29-7-NCL-MK.A","        Renewables (million kW)","0.068","0.075","0.075","0.075","0.075","0.075","0.075","0.075","0.075","0.078","0.078","0.078","0.078","0.078","0.078","0.078","0.078","0.078","0.078","0.078","0.082","0.083","0.083","0.083","0.091","0.101","0.107","0.118","0.118","0.118","0.1192","0.1192","0.1192","0.119575","0.119575","0.123575","0.125575","0.142375","0.145375","0.178375","0.196375","NA"
"INTL.33-7-NCL-MK.A","            Hydroelectricity (million kW)","0.068","0.075","0.075","0.075","0.075","0.075","0.075","0.075","0.075","0.078","0.078","0.078","0.078","0.078","0.078","0.078","0.078","0.078","0.078","0.078","0.078","0.078","0.078","0.078","0.078","0.078","0.078","0.078","0.078","0.078","0.078","0.078","0.078","0.078","0.078","0.078","0.078","0.078","0.078","0.078","0.078","NA"
"INTL.34-7-NCL-MK.A","            Non-hydroelectric renewables (million kW)","","","","","","","","","","","","","","","","","","","","","0.004","0.005","0.005","0.005","0.013","0.023","0.029","0.04","0.04","0.04","0.0412","0.0412","0.0412","0.041575","0.041575","0.045575","0.047575","0.064375","0.067375","0.100375","0.118375","NA"
"INTL.35-7-NCL-MK.A","                Geothermal (million kW)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.36-7-NCL-MK.A","                Solar, tide, wave, fuel cell (million kW)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.001","0.002","0.002","0.002","0.003","0.003","0.003","0.003","0.003","0.007","0.009","0.026","0.029","0.062","0.08","NA"
"INTL.117-7-NCL-MK.A","                    Tide and wave (million kW)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.116-7-NCL-MK.A","                    Solar (million kW)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0.001","0.002","0.002","0.002","0.003","0.003","0.003","0.003","0.003","0.007","0.009","0.026","0.029","0.062","0.08","NA"
"INTL.37-7-NCL-MK.A","                Wind (million kW)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.004","0.005","0.005","0.005","0.013","0.023","0.028","0.038","0.038","0.038","0.0382","0.0382","0.0382","0.0382","0.0382","0.0382","0.0382","0.038","0.038","0.038","0.038","NA"
"INTL.38-7-NCL-MK.A","                Biomass and waste (million kW)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000375","0.000375","0.000375","0.000375","0.000375","0.000375","0.000375","0.000375","NA"
"INTL.82-7-NCL-MK.A","        Hydroelectric pumped storage (million kW)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-9-NCL-BKWH.A","    Distribution losses (billion kWh)","0.09268","0.08232","0.06426","0.04935","0.06146","0.07525","0.0742","0.06671","0.07952","0.08029","0.07686","0.07798","0.07826","0.07826","0.08554","0.11025","0.09905","0.1015","0.10605","0.10822","0.10983","0.11508","0.11627","0.11683","0.1115819873817","0.1253","0.12446","0.12845","0.12474","0.12838","0.14112","0.15043","0.15183","0.16662303","0.1992354","0.19231842","0.20634873","0.0677","0.064293","0.064293","NA","NA"
"","New Zealand","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-12-NZL-BKWH.A","    Generation (billion kWh)","23.01610271861204","23.59485271861204","24.87922771861204","26.44465521861204","27.55695921861204","27.99208839764814","28.95542259651434","29.32416920344074","30.62664897418204","30.84926893459749","31.85360536938089","32.79659385140908","32.29618628726272","33.74329699324943","34.41401024298093","35.64248050305798","35.93667727047842","36.37269496254543","36.80062528359028","36.8426801937217","38.26707448705702","38.39493017516295","39.57360673623885","39.6162520615155","41.61631750957307","41.60697569456719","42.13859387802032","42.47767487011008","42.45190845946677","42.22720602227017","43.63050189580376","43.31948076306058","43.1877365896864","42.40589278457018","42.702604632031196","43.385370625446974","42.97402028597716","43.36100044290211","43.47387883290986","43.86866993191777","43.24423618152263","43.47614144069234"
"INTL.27-12-NZL-BKWH.A","        Nuclear (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-12-NZL-BKWH.A","        Fossil fuels (billion kWh)","1.922168","2.205168","4.818293","4.9335605","5.286858","6.5089006750942","5.0371272220442","5.5781809221607","5.847950681931","6.0041429520846","5.9651712313263","7.0356857048361","8.3681799476205","7.2974581272459","5.7836465112687","5.3790357799355","7.0734312794614","10.309843325106","8.4404295212121","10.605641176823","10.273901183151","13.341474535431","11.410596441785","12.79735207544","10.893789590418","14.130487019383","14.169848360877","13.994254090955","14.512301382118","11.372987420368","11.130205369397","9.8314012274421","11.556184400079","10.308235800313","8.3766384256235","8.1115743464306","6.3203634356252","7.6656840787971","6.7792030978038","7.5393870209259","8.1104321234227","7.7104666268408"
"INTL.29-12-NZL-BKWH.A","        Renewables (billion kWh)","21.09393471861204","21.38968471861204","20.06093471861204","21.51109471861204","22.27010121861204","21.48318772255394","23.91829537447014","23.74598828128004","24.77869829225104","24.84512598251289","25.88843413805459","25.76090814657298","23.92800633964222","26.44583886600353","28.63036373171223","30.26344472312248","28.86324599101702","26.06285163743943","28.36019576237818","26.2370390168987","27.99317330390602","25.05345563973195","28.16301029445385","26.8188999860755","30.72252791915507","27.47648867518419","27.96874551714332","28.48342077915508","27.93960707734877","30.85421860190217","32.50029652640676","33.48807953561848","31.6315521896074","32.09765698425718","34.3259662064077","35.27379627901637","36.65365685035196","35.69531636410501","36.69467573510607","36.32928291099187","35.13380405809993","35.76567481385154"
"INTL.33-12-NZL-BKWH.A","            Hydroelectricity (billion kWh)","19.171","19.483","18.121","19.554","20.173","19.510786779493","21.876715880307","21.709274062668","22.733030573639","22.333268721754","22.953449615621","22.665519257389","20.881743479699","23.257963919941","25.57870948864","27.259411694972","25.921099974877","23.025584","25.066133","22.690332","24.190627","21.464357","24.624295284754","23.3865687497","26.9676859385","23.094278683","23.337486814","23.404094284","22.123864422374","23.975268744297","24.47923936676","24.859560807501","22.667690609446","22.798784756864","24.07488056832","24.284645398776","25.675698777981","24.924095793828","25.992033561647","25.342665745052","24.025511674198","23.980984619384"
"INTL.34-12-NZL-BKWH.A","            Non-hydroelectric renewables (billion kWh)","1.92293471861204","1.90668471861204","1.93993471861204","1.95709471861204","2.09710121861204","1.97240094306094","2.04157949416314","2.03671421861204","2.04566771861204","2.51185726075889","2.93498452243359","3.09538888918398","3.04626285994322","3.18787494606253","3.05165424307223","3.00403302815048","2.94214601614002","3.03726763743943","3.29406276237818","3.5467070168987","3.80254630390602","3.58909863973195","3.53871500969985","3.4323312363755","3.75484198065507","4.38220999218419","4.63125870314332","5.07932649515508","5.81574265497477","6.87894985760517","8.02105715964676","8.62851872811748","8.9638615801614","9.298872227393176","10.251085638087698","10.989150880240375","10.977958072370958","10.771220570277013","10.702642173459065","10.98661716593987","11.10829238390193","11.78469019446754"
"INTL.35-12-NZL-BKWH.A","                Geothermal (billion kWh)","1.206","1.141","1.158","1.173","1.294","1.1646122244489","1.2337977755511","1.22843","1.23718","1.7055","2.0109","2.158","2.131","2.247","2.101","2.0388923889533","2.0384276110467","2.130356","2.385501","2.635762","2.756037","2.677777","2.654691167","2.5946320182308","2.6311463990769","2.980650091","3.177278477","3.353713219","3.9661078429","4.58925554047","5.55855736492","5.884109230825","6.0835595517","6.448730292125","7.19514216245","7.7486307629","7.7379402407","7.77913937598","7.72928509904","7.7933648973093","7.8335704315964","7.82006632634"
"INTL.36-12-NZL-BKWH.A","                Solar, tide, wave, fuel cell (billion kWh)","0","0","0","0","0","0","0","0","0","0","0.067","0.067","0.067","0.067","0.067","0.067","0.067","0.067","0.067","0.067","0.067","0.051","0.093","0.09","0.089","0.081","0.076","0.060371836","0.06342106","0.060553964","0.06479024","0.0540856","0.04277472","0.0536175566061456","0.069532515088148","0.088234289977666","0.110954586928378","0.126080464800852","0.152442710648604","0.17531757178906","0.22062961457836","0.26480852173394"
"INTL.117-12-NZL-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0.067","0.067","0.067","0.067","0.067","0.067","0.067","0.067","0.067","0.067","0.067","0.051","0.093","0.09","0.089","0.081","0.076","0.057","0.06","0.057","0.061","0.05","0.038","0.047","0.051","0.052","0.055","0.05","0.053","0.049","0.062","0.062"
"INTL.116-12-NZL-BKWH.A","                    Solar (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.003371836","0.00342106","0.003553964","0.00379024","0.0040856","0.00477472","0.0066175566061456","0.018532515088148","0.036234289977666","0.055954586928378","0.076080464800852","0.099442710648604","0.12631757178906","0.15862961457836","0.20280852173394"
"INTL.37-12-NZL-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0.000684","0.000976","0.001","0.001","0.008243","0.01345762","0.021849","0.038603","0.119006","0.137598","0.153928328","0.145075533","0.3579212045","0.608242102","0.6159945918","0.920581417","1.0478734501575","1.4616964681698","1.6208040332557","1.9376466703788","2.0584040742056","2.0016511526803","2.1891114096728","2.3404886331157","2.3173578035809","2.0701385394623","2.0472860763822","2.2331107762769","2.2817488660058","2.6156729463936"
"INTL.38-12-NZL-BKWH.A","                Biomass and waste (billion kWh)","0.71693471861204","0.76568471861204","0.78193471861204","0.78409471861204","0.80310121861204","0.80778871861204","0.80778171861204","0.80828421861204","0.80848771861204","0.80635726075889","0.85708452243359","0.87038888918398","0.84757885994322","0.87289894606253","0.88265424307223","0.89714063919718","0.82847540509332","0.82645401743943","0.81971276237818","0.8053420168987","0.86050330390602","0.72272363973195","0.63709551469985","0.6026236851447","0.67677437707817","0.71231779918419","0.76198563434332","0.74466002315508","0.73834030191727","0.76744388496537","0.77690552147106","0.75267722691368","0.7791232342558","0.79487322598173","0.79729955087675","0.81179719424701","0.81170544116168","0.79586219003386","0.77362828738826","0.78482392056461","0.77234347172137","1.0841424"
"INTL.82-12-NZL-BKWH.A","        Hydroelectric pumped storage (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-2-NZL-BKWH.A","    Consumption (billion kWh)","20.16710271861204","20.42285271861204","21.59922771861204","23.30465521861204","24.36195921861204","24.80208839764814","25.94442259651434","26.07516920344074","27.44064897418204","27.42026893459749","29.44497864888979","30.39158865567268","29.89547366231442","31.28643272233093","31.87583946372813","33.02829406989068","33.32514234000362","33.63554819114173","34.00238546327168","34.0733763963372","35.22262782985712","35.36735501341075","36.56036230825425","36.7234777550179","38.62233901315797","38.62892890733029","39.12789275284312","39.44877712126838","39.32205139624737","39.23490986773747","40.52979089580376","40.31868576306058","40.1848265896864","39.51074478457018","39.8583826320312","40.483851625446974","40.01896928597716","40.41681244290211","40.531851132909864","41.06670893191777","40.48951008152263","NA"
"INTL.2-3-NZL-BKWH.A","    Imports (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-4-NZL-BKWH.A","    Exports (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-23-NZL-BKWH.A","    Net imports (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-7-NZL-MK.A","    Capacity (million kW)","5.677","5.687","5.685","6.225","6.831","7.289","7.239","7.24","7.24","6.921","6.806","6.701","7.131","7.139","7.388","7.507","7.292","7.39","7.616","8.452","8.388","8.487","8.512","8.539","8.832","8.845","8.858","9.409","9.342","9.34","9.598","9.906","9.846","9.684","9.81","9.576","9.42","9.429","9.463","9.49","9.615","NA"
"INTL.27-7-NZL-MK.A","        Nuclear (million kW)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-7-NZL-MK.A","        Fossil fuels (million kW)","1.725","1.693","1.693","1.93","2.404","2.641","2.591","2.591","2.591","2.275","2.187","2.082","2.08","2.08","2.404","2.248","2.172","2.232","2.457","3.062","2.656","2.689","2.644","2.634","2.832","2.772","2.783","3.159","2.947","2.814","2.929","3.138","2.988","2.738","2.661","2.389","2.221","2.213","2.216","2.216","2.216","NA"
"INTL.29-7-NZL-MK.A","        Renewables (million kW)","3.952","3.994","3.992","4.295","4.427","4.648","4.648","4.649","4.649","4.646","4.619","4.619","5.051","5.059","4.984","5.259","5.12","5.158","5.159","5.39","5.732","5.798","5.868","5.905","6","6.073","6.075","6.25","6.395","6.526","6.669","6.768","6.858","6.946","7.149","7.187","7.199","7.216","7.247","7.274","7.399","NA"
"INTL.33-7-NZL-MK.A","            Hydroelectricity (million kW)","3.952","3.994","3.992","4.295","4.427","4.648","4.648","4.649","4.649","4.646","4.619","4.619","5.051","5.059","4.984","5.259","5.12","5.158","5.159","5.39","5.193","5.26","5.329","5.335","5.336","5.337","5.337","5.337","5.359","5.281","5.279","5.279","5.368","5.381","5.381","5.381","5.381","5.381","5.381","5.381","5.354","NA"
"INTL.34-7-NZL-MK.A","            Non-hydroelectric renewables (million kW)","","","","","","","","","","","","","","","","","","","","","0.539","0.538","0.539","0.57","0.664","0.736","0.738","0.913","1.036","1.245","1.39","1.489","1.49","1.565","1.768","1.806","1.818","1.835","1.866","1.893","2.045","NA"
"INTL.35-7-NZL-MK.A","                Geothermal (million kW)","","","","","","","","","","","","","","","","","","","","","0.418","0.417","0.373","0.378","0.378","0.433","0.433","0.451","0.571","0.611","0.726","0.726","0.726","0.798","0.924","0.941","0.941","0.941","0.952","0.952","0.984","NA"
"INTL.36-7-NZL-MK.A","                Solar, tide, wave, fuel cell (million kW)","","","","","","","","","","","","","","","","","","","","","0","0","0.019","0.019","0.019","0.021","0.021","0.024","0.024","0.022","0.022","0.022","0.023","0.024","0.038","0.053","0.069","0.086","0.106","0.133","0.158","NA"
"INTL.117-7-NZL-MK.A","                    Tide and wave (million kW)","","","","","","","","","","","","","","","","","","","","","0","0","0.019","0.019","0.019","0.021","0.021","0.021","0.021","0.019","0.019","0.019","0.019","0.016","0.016","0.016","0.016","0.016","0.016","0.016","0.016","NA"
"INTL.116-7-NZL-MK.A","                    Solar (million kW)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0.003","0.003","0.003","0.003","0.003","0.004","0.008","0.022","0.037","0.053","0.07","0.09","0.117","0.142","NA"
"INTL.37-7-NZL-MK.A","                Wind (million kW)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.036","0.036","0.054","0.072","0.166","0.168","0.169","0.32","0.322","0.497","0.524","0.623","0.623","0.623","0.682","0.689","0.689","0.689","0.689","0.689","0.784","NA"
"INTL.38-7-NZL-MK.A","                Biomass and waste (million kW)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.085","0.085","0.093","0.101","0.101","0.114","0.115","0.118","0.119","0.115","0.118","0.118","0.118","0.12","0.124","0.123","0.119","0.119","0.119","0.119","0.119","NA"
"INTL.82-7-NZL-MK.A","        Hydroelectric pumped storage (million kW)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-9-NZL-BKWH.A","    Distribution losses (billion kWh)","2.849","3.172","3.28","3.14","3.195","3.19","3.011","3.249","3.186","3.429","2.4086267204911","2.4050051957364","2.4007126249483","2.4568642709185","2.5381707792528","2.6141864331673","2.6115349304748","2.7371467714037","2.7982398203186","2.7693037973845","3.0444466571999","3.0275751617522","3.0132444279846","2.8927743064976","2.9939784964151","2.9780467872369","3.0107011251772","3.0288977488417","3.1298570632194","2.9922961545327","3.100711","3.000795","3.00291","2.895148","2.844222","2.901519","2.955051","2.944188","2.9420277","2.801961","2.7547261","2.7401127"
"","Nicaragua","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-12-NIC-BKWH.A","    Generation (billion kWh)","1.062","1.094","1.044","0.934","0.971","1.025","0.93","1.22","1.163","1.349","1.351","1.383","1.495","1.598","1.6","1.682","1.797","1.765","2.009","2.062","2.1291","2.3402","2.7043","2.6085","2.6996","3.00833","3.10007","2.92932","3.22945","3.556","3.5177","3.67356","3.8977","4.041576","4.32895","4.442065","4.45546","4.401389","4.53698","4.63862","4.6628941241408","NA"
"INTL.27-12-NIC-BKWH.A","        Nuclear (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-12-NIC-BKWH.A","        Fossil fuels (billion kWh)","0.522","0.571","0.589","0.585","0.438","0.464","0.465","0.622","0.572","0.411","0.566","0.591","0.773","0.714","0.861","0.969","1.079","1.139","1.559","1.538","1.754","1.905","2.098","1.913","1.996","2.10743","2.29307","2.14132","2.03698","2.488","2.1667","2.37256","2.1667","1.8659","1.93452","2.14884","2.0633","1.87248","1.80198","1.85462","1.7608941241408","NA"
"INTL.29-12-NIC-BKWH.A","        Renewables (billion kWh)","0.54","0.523","0.455","0.349","0.533","0.561","0.465","0.598","0.591","0.938","0.785","0.792","0.722","0.884","0.739","0.713","0.718","0.626","0.45","0.524","0.3751","0.4352","0.6063","0.6955","0.7036","0.9009","0.807","0.788","1.19247","1.068","1.351","1.301","1.731","2.175676","2.39443","2.293225","2.39216","2.528909","2.735","2.784","2.902","NA"
"INTL.33-12-NIC-BKWH.A","            Hydroelectricity (billion kWh)","0.506","0.491","0.421","0.249","0.233","0.261","0.265","0.398","0.391","0.538","0.399","0.334","0.254","0.478","0.379","0.403","0.427","0.403","0.293","0.389","0.208","0.195","0.3","0.294","0.318","0.429","0.305","0.303","0.52947","0.294","0.499","0.44","0.415","0.451","0.391","0.292","0.422","0.463","0.407","0.411","0.57","NA"
"INTL.34-12-NIC-BKWH.A","            Non-hydroelectric renewables (billion kWh)","0.034","0.032","0.034","0.1","0.3","0.3","0.2","0.2","0.2","0.4","0.386","0.458","0.468","0.406","0.36","0.31","0.291","0.223","0.157","0.135","0.1671","0.2402","0.3063","0.4015","0.3856","0.4719","0.502","0.485","0.663","0.774","0.852","0.861","1.316","1.724676","2.00343","2.001225","1.97016","2.065909","2.328","2.373","2.332","NA"
"INTL.35-12-NIC-BKWH.A","                Geothermal (billion kWh)","0","0","0","0.1","0.3","0.3","0.2","0.2","0.2","0.4","0.386","0.458","0.468","0.406","0.36","0.31","0.277","0.209","0.121","0.102","0.134","0.206","0.21","0.271","0.255","0.271","0.311","0.243","0.322","0.297","0.302","0.273","0.523","0.68","0.66","0.68","0.706","0.751","0.801","0.778","0.778","NA"
"INTL.36-12-NIC-BKWH.A","                Solar, tide, wave, fuel cell (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001","0.0002","0.0003","0.0005","0.0006","0.0009","0.001","0.002","0.003","0.004","0.005","0.006","0.009","0.000676","0.00143","0.002225","0.00216","0.013909","0.024","0.024","0.024","NA"
"INTL.117-12-NIC-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.116-12-NIC-BKWH.A","                    Solar (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001","0.0002","0.0003","0.0005","0.0006","0.0009","0.001","0.002","0.003","0.004","0.005","0.006","0.009","0.000676","0.00143","0.002225","0.00216","0.013909","0.024","0.024","0.024","NA"
"INTL.37-12-NIC-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.11","0.16","0.21","0.33","0.562","0.85","0.865","0.729","0.635","0.801","0.73","0.73","NA"
"INTL.38-12-NIC-BKWH.A","                Biomass and waste (billion kWh)","0.034","0.032","0.034","0","0","0","0","0","0","0","0","0","0","0","0","0","0.014","0.014","0.036","0.033","0.033","0.034","0.096","0.13","0.13","0.2","0.19","0.24","0.338","0.363","0.385","0.372","0.454","0.482","0.492","0.454","0.533","0.666","0.702","0.841","0.8","NA"
"INTL.82-12-NIC-BKWH.A","        Hydroelectric pumped storage (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-2-NIC-BKWH.A","    Consumption (billion kWh)","0.901","0.956","0.994","1.091","1.108","1.063","0.935","1.207","1.161","1.289","1.306","1.122","1.183","1.163","1.133","1.185","1.275","1.423","1.456","1.563","1.5581","1.6122","1.9383","1.8055","2.0116","2.20033","2.29939","2.28427","2.54242","2.846","2.8087","2.96856","3.2727","3.434316","3.37595","3.371065","3.59146","3.731389","3.75998","3.18262","NA","NA"
"INTL.2-3-NIC-BKWH.A","    Imports (billion kWh)","0.009","0.012","0.117","0.338","0.268","0.197","0.2","0.2","0.2","0.21","0.21","0.058","0.035","0","0","0","0.02","0.162","0.043","0.08","0.114","0.017","0.016","0.012","0.023","0.025","0.05332","0.06395","0.028","0.002","0.01","0.01","0.02","0.05197","0.022","0.034","0.205","0.327","0.201","0.434","NA","NA"
"INTL.2-4-NIC-BKWH.A","    Exports (billion kWh)","0.018","0.008","0.016","0.008","0.003","0.01","0.01","0.01","0.01","0.01","0.01","0","0","0.048","0.013","0","0.01","0","0","0.022","0.001","0","0.007","0.021","0.022","0.008","0.009","0","0.00003","0.002","0.043","0.041","0.003","0.01623","0.049","0.022","0.018","0.001","0","0","NA","NA"
